ValueId,StudyId,Year_Pub,Country_Codes,Int$_Per_Hectare_Per_Year,Continent,Site_Area_In_Hectares,Latitude,Longitude,Coastal_dunes,Coastal_lakes_and_lagoons,Coastal_river_deltas,Coastal_salt_marshes_and_reedbeds,Coral_reefs,Kelp_forests,Mangroves,Muddy_shorelines,_Plantations,Riverine_estuaries_and_bays,Rocky_shorelines,Sandy_shorelines,Seagrass_meadows,Shellfish_beds_and_reefs,Subtidal_sand_beds,_Tropical_cloud_forests,Tropical_dry_forests,Tropical_rain_forests,Aesthetic_information,Air_quality_regulation,Biological_control,Climate_regulation,Erosion_prevention,"Existence,_bequest_values",Food,Genetic_resources,Information_for_cognitive_development,"Inspiration_for_culture,_art_and_design",Maintenance_of_genetic_diversity,Maintenance_of_life_cycles,Maintenance_of_soil_fertility,Medicinal_resources,Moderation_of_extreme_events,Opportunities_for_recreation_and_tourism,Ornamental_resources,Pollination,Raw_materials,Regulation_of_water_flows,Spiritual_experience,Waste_treatment,Water,CE,CV,DC,FI,GV,HP,IO,MP,OC,PF,PP,RC,RT,SC,TC,VT,OT,Valued_Change,Number_Of_Beneficiaries,Site_Condition,Ecosystem_Condition,Real_GDP_per_capita,Population_in_25_km_radius,Population_in_50_km_radius,Population_in_75_km_radius,Ecosystem_area_in_25_km_radius,Ecosystem_area_in_50_km_radius,Ecosystem_area_in_75_km_radius,Length_of_coastal_segment,Urbanization_index,Reference
2710003,271,1974,USA,345.105,North America,159109,31.1,-81.47,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"Gosselink, J.G., Odum, E.P., & Pope, R.M. (1974). The value of the tidal marsh."
2710002,271,1974,USA,1125.3423,North America,425101,28.58,-80.67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"Gosselink, J.G., Odum, E.P., & Pope, R.M. (1974). The value of the tidal marsh."
2710001,271,1974,USA,212494.6279,North America,47215,33.17,-79.33,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Total value,,,,,,,,,,,,,"Gosselink, J.G., Odum, E.P., & Pope, R.M. (1974). The value of the tidal marsh."
2580008,258,1998,GBR,27966.8842,Europe,40,52.462507,1.74411,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathing water will not fall below EC stanard,40000,,Well-functioning (or extensively managed),,,,,,,,,,Georgiou et al (1998) Determinants of Individuals' Willingness to Pay for Perceived Reductions in Environmental Health Risk: A Case Study of Bathing Water Quality
2580007,258,1998,GBR,30100.6539,Europe,40,52.462507,1.74411,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathing water will not fall below EC stanard,40000,,Well-functioning (or extensively managed),,,,,,,,,,Georgiou et al (1998) Determinants of Individuals' Willingness to Pay for Perceived Reductions in Environmental Health Risk: A Case Study of Bathing Water Quality
2580006,258,1998,GBR,30017.7891,Europe,40,52.462507,1.74411,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathing water will not fall below EC stanard,40000,,Well-functioning (or extensively managed),,,,,,,,,,Georgiou et al (1998) Determinants of Individuals' Willingness to Pay for Perceived Reductions in Environmental Health Risk: A Case Study of Bathing Water Quality
2580005,258,1998,GBR,29665.6135,Europe,40,52.462507,1.74411,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathing water will not fall below EC stanard,40000,,Well-functioning (or extensively managed),,,,,,,,,,Georgiou et al (1998) Determinants of Individuals' Willingness to Pay for Perceived Reductions in Environmental Health Risk: A Case Study of Bathing Water Quality
2580004,258,1998,GBR,10823.8057,Europe,100,52.601145,1.738441,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathing water meets EC standard,56000,,Well-functioning (or extensively managed),,,,,,,,,,Georgiou et al (1998) Determinants of Individuals' Willingness to Pay for Perceived Reductions in Environmental Health Risk: A Case Study of Bathing Water Quality
2580003,258,1998,GBR,11879.5038,Europe,100,52.601145,1.738441,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathing water meets EC standard,56000,,Well-functioning (or extensively managed),,,,,,,,,,Georgiou et al (1998) Determinants of Individuals' Willingness to Pay for Perceived Reductions in Environmental Health Risk: A Case Study of Bathing Water Quality
2580002,258,1998,GBR,16427.1263,Europe,100,52.601145,1.738441,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathing water meets EC standard,56000,,Well-functioning (or extensively managed),,,,,,,,,,Georgiou et al (1998) Determinants of Individuals' Willingness to Pay for Perceived Reductions in Environmental Health Risk: A Case Study of Bathing Water Quality
2580001,258,1998,GBR,14663.7625,Europe,100,52.601145,1.738441,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bathing water meets EC standard,56000,,Well-functioning (or extensively managed),,,,,,,,,,Georgiou et al (1998) Determinants of Individuals' Willingness to Pay for Perceived Reductions in Environmental Health Risk: A Case Study of Bathing Water Quality
2570004,257,1999,IDN,413.9774,Asia,523100,4,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,GEF (1999)
2570003,257,1999,IDN,120.9374,Asia,523100,4,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,GEF (1999)
2570002,257,1999,IDN,0.3735,Asia,523100,4,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,GEF (1999)
2570001,257,1999,IDN,904.1034,Asia,523100,4,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,GEF (1999)
2510002,251,2014,GBR,55.5305,Europe,7500,55,-3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Valuing carbon sequestration by the UK seagrass beds, With ocean acidification",,"Previously, seagrass beds were abundant around the UK, but their extent has been drastically reduced by disease.",Highly degraded (or intensively managed),,,,,,,,,,"Garrard, S. L., & Beaumont, N. J. (2014). The effect of ocean acidification on carbon storage and sequestration in seagrass beds; a global and UK context. Marine Pollution Bulletin, 86(1-2), 138-146."
2510001,251,2014,GBR,29.7931,Europe,7500,55,-3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Valuing carbon sequestration by the UK seagrass beds, Without ocean acidification",,"Previously, seagrass beds were abundant around the UK, but their extent has been drastically reduced by disease.",Highly degraded (or intensively managed),,,,,,,,,,"Garrard, S. L., & Beaumont, N. J. (2014). The effect of ocean acidification on carbon storage and sequestration in seagrass beds; a global and UK context. Marine Pollution Bulletin, 86(1-2), 138-146."
2490002,249,2017,IND,58.6076,Asia,33000,9.5,79.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The current flow of services without any change,,sites represent a major share of healthy seagrass meadows in India,Well-functioning (or extensively managed),,,,,,,,,,"Ganguly, D., Singh, G., Purvaja, R., Bhatta, R., Selvam, A. P., Banerjee, K., & Ramesh, R. (2018). Valuing the carbon sequestration regulation service by seagrass ecosystems of Palk Bay and Chilika, India. Ocean & Coastal Management, 159, 26-33."
2490001,249,2017,IND,41.182,Asia,8500,19.775105,85.418015,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The current flow of services without any change,,sites represent a major share of healthy seagrass meadows in India,Well-functioning (or extensively managed),,,,,,,,,,"Ganguly, D., Singh, G., Purvaja, R., Bhatta, R., Selvam, A. P., Banerjee, K., & Ramesh, R. (2018). Valuing the carbon sequestration regulation service by seagrass ecosystems of Palk Bay and Chilika, India. Ocean & Coastal Management, 159, 26-33."
2470002,247,1997,SLV,1145.1433,North America,487,13.18,-87.92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"Gammage, S. (1997). Estimating the Returns to Mangrove Conversion: Sustainable Management or Short Term Gain? (Vol. 24133, Discussion Papers). International Institute for Environment and Development, Environmental Economics Programme."
2470001,247,1997,SLV,12.7386,North America,487,13.18,-87.92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"Gammage, S. (1997). Estimating the Returns to Mangrove Conversion: Sustainable Management or Short Term Gain? (Vol. 24133, Discussion Papers). International Institute for Environment and Development, Environmental Economics Programme."
2450001,245,2006,ITA,6691.1767,Europe,27985,45.73,11.85,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1882981,,,,,,,,,,,,"Franco, D., Mannino, I., Piccioni, E., Favero, L., Mattiuzzo, E., & Zanetto, G. (2006). Estimation of the total economic value of the humid zone in Veneto. Estimo e Territorio, 69(9), 32-48."
2420001,242,2009,FJI,6328.4896,Oceania,1000,-18.144,178.457,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Restoration of 4 or 10 mile of coral reef,5376285,,,,,,,,,,,,Fonseca (2009) The Value of Fijian Coral Reefs by Nonusers: A Contingent Valuation Study to Investigate Willingness-To-Pay for Conservation
2400001,240,2006,FRA,23.6342,Europe,75000,43.5,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1000000,,,,,,,,,,,,"Flachaire, E., & Hollard, G. (2006). Controlling starting-point bias in double-bounded contingent valuation surveys. Land economics, 82(1), 103-111."
2370001,237,2013,CHN,19552.4079,Asia,3,23.7248,108.8076,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,net benefits of innovative aquaculture production in mangrove,,,,,,,,,,,,,"Fan, H., He, B., & Pernetta, J. C. (2013). Mangrove ecofarming in Guangxi Province China: an innovative approach to sustainable mangrove use. Ocean & coastal management, 85, 201-208."
2360003,236,2010,NGA,0.5238,Africa,100000,5.580067,8.74816,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Total income from NTFPs,,,,,,,,,,,,,"Ezebilo, E. E., & Mattsson, L. (2010). Socio-economic benefits of protected areas as perceived by local people around Cross River National Park, Nigeria. Forest Policy and Economics, 12(3), 189-193."
2360002,236,2010,NGA,1.6602,Africa,100000,5.580067,8.74816,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Income from farming,,,,,,,,,,,,,"Ezebilo, E. E., & Mattsson, L. (2010). Socio-economic benefits of protected areas as perceived by local people around Cross River National Park, Nigeria. Forest Policy and Economics, 12(3), 189-193."
2360001,236,2010,NGA,0.0381,Africa,100000,5.580067,8.74816,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Income from tourism,,,,,,,,,,,,,"Ezebilo, E. E., & Mattsson, L. (2010). Socio-economic benefits of protected areas as perceived by local people around Cross River National Park, Nigeria. Forest Policy and Economics, 12(3), 189-193."
2340019,234,2009,GBR,591.129,Europe,440,53.5941389,-0.6548889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,Everard (2009) Using science to create a better place: ecosystem services case studies. Better regulation science programme. Environment Agency.
2340016,234,2009,GBR,53.693,Europe,440,53.5941389,-0.6548889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,Everard (2009) Using science to create a better place: ecosystem services case studies. Better regulation science programme. Environment Agency.
2340011,234,2009,GBR,47686.2294,Europe,440,53.5941389,-0.6548889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,Everard (2009) Using science to create a better place: ecosystem services case studies. Better regulation science programme. Environment Agency.
2340006,234,2009,GBR,2687.7057,Europe,440,53.5941389,-0.6548889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,Everard (2009) Using science to create a better place: ecosystem services case studies. Better regulation science programme. Environment Agency.
2340004,234,2009,GBR,11.0684,Europe,440,53.5941389,-0.6548889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,Everard (2009) Using science to create a better place: ecosystem services case studies. Better regulation science programme. Environment Agency.
2340001,234,2009,GBR,128.3615,Europe,440,53.5941389,-0.6548889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,Everard (2009) Using science to create a better place: ecosystem services case studies. Better regulation science programme. Environment Agency.
2340008,234,2009,GBR,94.4933,Europe,440,53.5941389,-0.6548889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,Everard (2009) Using science to create a better place: ecosystem services case studies. Better regulation science programme. Environment Agency.
2330003,233,1987,USA,17.1758,North America,263158,29.38,-90.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,"Farber, S. (1987). The value of coastal wetlands for protection of property against hurricane wind damage. Journal of Environmental Economics and Management, 14(2), 143-151"
2330002,233,1987,USA,32.978,North America,263158,29.38,-90.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"Farber, S. (1987). The value of coastal wetlands for protection of property against hurricane wind damage. Journal of Environmental Economics and Management, 14(2), 143-151"
2330001,233,1987,USA,6.0323,North America,64777,29.8,-90.07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,"Farber, S. (1987). The value of coastal wetlands for protection of property against hurricane wind damage. Journal of Environmental Economics and Management, 14(2), 143-151"
2320006,232,2015,BRA,33.4226,South America,582,-22.968889,-43.695556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,the current flow of services without any change,,Good conditions and structure of mangrove ecosystem,,,,,,,,,,,"Estrada, G. C. D., Soares, M. L. G., Fernadez, V., & de Almeida, P. M. M. (2015). The economic evaluation of carbon storage and sequestration as ecosystem services of mangroves: a case study from southeastern Brazil. International Journal of Biodiversity Science, Ecosystem Services & Management, 11(1), 29-35."
2320005,232,2015,BRA,6.2607,South America,2470,-22.968889,-43.695556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,the current flow of services without any change,,Good conditions and structure of mangrove ecosystem,,,,,,,,,,,"Estrada, G. C. D., Soares, M. L. G., Fernadez, V., & de Almeida, P. M. M. (2015). The economic evaluation of carbon storage and sequestration as ecosystem services of mangroves: a case study from southeastern Brazil. International Journal of Biodiversity Science, Ecosystem Services & Management, 11(1), 29-35."
2320004,232,2015,BRA,70.4503,South America,305,-22.968889,-43.695556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,the current flow of services without any change,,Good conditions and structure of mangrove ecosystem,,,,,,,,,,,"Estrada, G. C. D., Soares, M. L. G., Fernadez, V., & de Almeida, P. M. M. (2015). The economic evaluation of carbon storage and sequestration as ecosystem services of mangroves: a case study from southeastern Brazil. International Journal of Biodiversity Science, Ecosystem Services & Management, 11(1), 29-35."
2320003,232,2015,BRA,91.9986,South America,305,-22.968889,-43.695556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,the current flow of services without any change,,,,,,,,,,,,,"Estrada, G. C. D., Soares, M. L. G., Fernadez, V., & de Almeida, P. M. M. (2015). The economic evaluation of carbon storage and sequestration as ecosystem services of mangroves: a case study from southeastern Brazil. International Journal of Biodiversity Science, Ecosystem Services & Management, 11(1), 29-35."
2320002,232,2015,BRA,101.6196,South America,2470,-22.968889,-43.695556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,the current flow of services without any change,,,,,,,,,,,,,"Estrada, G. C. D., Soares, M. L. G., Fernadez, V., & de Almeida, P. M. M. (2015). The economic evaluation of carbon storage and sequestration as ecosystem services of mangroves: a case study from southeastern Brazil. International Journal of Biodiversity Science, Ecosystem Services & Management, 11(1), 29-35."
2320001,232,2015,BRA,73.1394,South America,305,-22.968889,-43.695556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,the current flow of services without any change,,,,,,,,,,,,,"Estrada, G. C. D., Soares, M. L. G., Fernadez, V., & de Almeida, P. M. M. (2015). The economic evaluation of carbon storage and sequestration as ecosystem services of mangroves: a case study from southeastern Brazil. International Journal of Biodiversity Science, Ecosystem Services & Management, 11(1), 29-35."
2310001,231,2013,MYS,120356.944,Asia,10000,6.467602,99.835438,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Consumer surplus,,,,,,,,,,,,,"Matthew, N. K., Ahmad, S., Ramachandran, S., & SyAmSul, H. M. A. (2013). Demand model of international visitors to the Kilim Karst Geoforest Park, Langkawi: application of ITCM model. Journal of Applied Economics and Business, 1(4), 51-66."
2290001,229,1996,USA,25643.4003,North America,36000,24.68,-81.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,English Nature. (2001) Sustainable flood defence The case for washlands
2270029,227,2014,MMR,354.5429,Asia,311900,19.391839,93.991157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"Emerton, L. (2014). Assessing, demonstrating and capturing the economic value of marine & coastal ecosystem services in the Bay of Bengal Large Marine Ecosystem."
2270039,227,2014,THA,127.6456,Asia,176800,9.566958,98.565921,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,"Emerton, L. (2014). Assessing, demonstrating and capturing the economic value of marine & coastal ecosystem services in the Bay of Bengal Large Marine Ecosystem."
2270038,227,2014,THA,7.5311,Asia,176800,9.566958,98.565921,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"Emerton, L. (2014). Assessing, demonstrating and capturing the economic value of marine & coastal ecosystem services in the Bay of Bengal Large Marine Ecosystem."
2270037,227,2014,THA,7084.3303,Asia,176800,9.566958,98.565921,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"Emerton, L. (2014). Assessing, demonstrating and capturing the economic value of marine & coastal ecosystem services in the Bay of Bengal Large Marine Ecosystem."
2270036,227,2014,MYS,18290.5627,Asia,80200,4.676744,100.64567,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"Emerton, L. (2014). Assessing, demonstrating and capturing the economic value of marine & coastal ecosystem services in the Bay of Bengal Large Marine Ecosystem."
2270035,227,2014,MYS,351.7416,Asia,80200,4.676744,100.64567,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"Emerton, L. (2014). Assessing, demonstrating and capturing the economic value of marine & coastal ecosystem services in the Bay of Bengal Large Marine Ecosystem."
2270034,227,2014,MYS,3109.3957,Asia,80200,4.676744,100.64567,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,"Emerton, L. (2014). Assessing, demonstrating and capturing the economic value of marine & coastal ecosystem services in the Bay of Bengal Large Marine Ecosystem."
2270033,227,2014,MYS,4657.0587,Asia,80200,4.676744,100.64567,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,"Emerton, L. (2014). Assessing, demonstrating and capturing the economic value of marine & coastal ecosystem services in the Bay of Bengal Large Marine Ecosystem."
